id_inmueble,id_plataforma,url_anuncio,pais,departamento,ciudad,barrios,direccion,zona_ciudad,latitud,longitud,tipo_propiedad,area_total_m2,num_habitaciones,num_banos,num_parqueaderos,estrato,estado,antiguedad_construccion,precio_venta,precio_administracion,fecha_publicacion,fecha_actualizacion,fecha_ingreso,nombre_contacto
192359660,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-medellin/192359660,Colombia,Antioquia,Medellín,"Belen Las Playas, Belén, ",Carrera 71 A 12-37,,6.2197751,-75.5940629,Apartamento,56.0,3,1,0,3,Usado,5.0,265000000,0,2025-05-07,2025-05-20,2025-05-07,Grupo Empresarial Mi
192760853,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-medellin/192760853,Colombia,Antioquia,Medellín,"Belén, Belén San Bernardo, ",CR 60 110 223 PISO 1,,6.2266158,-75.5940249,Apartamento,60.0,2,2,0,4,Nuevo,0.0,200000000000000,0,2025-08-16,2025-08-16,2025-08-16,Arrendamientos El Castillo S.A.S
192354167,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-medellin/192354167,Colombia,Antioquia,Medellín,"Belén, Belén San Bernardo, ",Belen San Bernardo,,6.2272696,-75.5960745,Casa,112.0,3,2,0,3,Nuevo,0.0,355000000,0,2025-05-06,2025-08-13,2025-05-06,Triangulo Inmobiliario
192282953,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-san-bernardo-medellin/192282953,Colombia,Antioquia,Medellín,"Belén, Belén San Bernardo, Aeroparque juan pablo ii, ",Belén San Bernardo - Calle 19 # 75 A 29,,6.2245574,-75.5923941,Casa,118.0,3,2,0,4,Usado,4.0,600000000,0,2025-04-16,2025-07-11,2025-04-16,CASAS Y ESPACIOS
192509665,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-san-bernardo-medellin/192509665,Colombia,Antioquia,Medellín,"Urbanizacion rafael uribe uribe, Belen Las Playas, Belén, Belén San Bernardo, ",Calle 20 #72 -46,,6.223663983971,-75.594525884648,Casa,140.0,4,3,1,3,Usado,2.0,620000000,0,2025-06-10,2025-07-28,2025-06-10,Arrendamientos las vegas
192601028,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-medellin/192601028,Colombia,Antioquia,Medellín,"Urbanizacion rafael uribe uribe, Belén, Belen Las Playas, ",Calle 17 # 71 - 65,,6.2220978,-75.5940881,Apartamento,120.0,4,2,0,3,Usado,5.0,420000000,0,2025-07-04,2025-07-04,2025-07-04,Petra Inmobiliaria
192758778,fincaraiz,https://www.fincaraiz.com.co/bodega-en-venta-en-belen-medellin/192758778,Colombia,Antioquia,Medellín,"Urbanizacion san bernardo, Belén, Granada, Belén San Bernardo, ",Carrera 73 # 25 251,,6.2278397,-75.5937213,Bodega,505.0,0,2,0,4,Usado,5.0,1800000000,0,2025-08-15,2025-08-15,2025-08-15,Grupo Empresarial Mi
192579805,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-medellin/192579805,Colombia,Antioquia,Medellín,"Urbanizacion rafael uribe uribe, Belen Las Playas, Belén, ",CL 17 #71 65,,6.2220736,-75.594093,Casa,105.0,3,2,0,3,Usado,2.0,480000000,0,2025-06-27,2025-07-02,2025-06-27,PANORAMA BELEN
192471675,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-urbanizacion-quintas-del-sol-de-la-mota-medellin/192471675,Colombia,Antioquia,Medellín,"Urbanizacion quintas del sol de la mota, ","Cra. 75 DA #2b Sur 100, Medellín, belén",,6.2200707,-75.5972793,Casa,74.0,4,3,1,4,Nuevo,0.0,455000000,218700,2025-05-30,2025-08-08,2025-05-30,KSTA INMOBILIARIA
192137957,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-medellin/192137957,Colombia,Antioquia,Medellín,"Belén, ",CALLE 12 # 75-37 unidad Victoria Real Belén las playas,,6.2200425,-75.5976163,Apartamento,66.0,3,2,0,3,Usado,4.0,315000000,142000,2025-03-13,2025-08-08,2025-03-13,KSTA INMOBILIARIA
192347228,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-san-bernardo-medellin/192347228,Colombia,Antioquia,Medellín,"Granada, Belén, Belén San Bernardo, ",Carrera 74 #26 -78,,6.228330231378,-75.59479670394,Apartamento,51.0,3,2,0,4,Usado,3.0,235000000,0,2025-05-05,2025-05-06,2025-05-05,Mattis Inmobiliaria
192397060,fincaraiz,https://www.fincaraiz.com.co/local-en-venta-en-el-poblado-medellin/192397060,Colombia,Antioquia,Medellín,"El Poblado, Belén, Belén San Bernardo, ",CL 20A  78 54,,6.2266211707956,-75.598501165766,Local,102.0,0,1,0,100,Usado,2.0,600000000,0,2025-05-15,2025-06-12,2025-05-15,BROKER
192619386,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-medellin/192619386,Colombia,Antioquia,Medellín,"Belén, Belen Las Playas, Belén San Bernardo, ",CALLE 18 #81,,6.222301,-75.592975,Casa,189.0,3,2,1,4,Usado,4.0,950000000,0,2025-07-09,2025-07-09,2025-07-09,INMOBILIARIA SELECTA
192579785,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-medellin/192579785,Colombia,Antioquia,Medellín,"Diego echavarria, Belén, Belen Las Playas, Urbanizacion cazadiana, ",CR 72 #10A 26,,6.2189445,-75.5948299,Apartamento,89.0,3,2,0,3,Usado,2.0,320000000,0,2025-06-27,2025-07-02,2025-06-27,PANORAMA BELEN
192175269,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-las-playas-medellin/192175269,Colombia,Antioquia,Medellín,"Belen Las Playas, Belén, Aeroparque juan pablo ii, ",Cll 11 # 70 -36,,6.219087003832,-75.593355016594,Casa,95.0,3,1,0,3,Usado,4.0,430000000,0,2025-03-20,2025-07-28,2025-03-20,Arrendamientos las vegas
192347817,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-san-bernardo-medellin/192347817,Colombia,Antioquia,Medellín,"Belén, Belén San Bernardo, ",Calle 27 #77 -77,,6.228330985749,-75.59781100396,Casa,97.0,3,3,1,4,Usado,4.0,590000000,495000,2025-05-05,2025-05-06,2025-05-05,Mattis Inmobiliaria
192136508,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-las-playas-medellin/192136508,Colombia,Antioquia,Medellín,"Belén, Belen Las Playas, Aeroparque juan pablo ii, ",Calle 16 # 70-72 Apto. 401,,6.221646,-75.5928837,Casa,115.0,3,2,0,3,Usado,3.0,345000000,0,2025-03-13,2025-03-13,2025-03-13,Viva Inmobiliaria Asociados
192759093,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-medellin/192759093,Colombia,Antioquia,Medellín,"Urbanizacion rafael uribe uribe, Belen Las Playas, Belén, Belén San Bernardo, ",CALLE 18 76- 06,,6.2230109,-75.596104,Casa,144.0,4,3,2,4,Usado,4.0,730000000,0,2025-08-15,2025-08-15,2025-08-15,BEMSA
192445631,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-el-poblado-medellin/192445631,Colombia,Antioquia,Medellín,"El Poblado, Belen Las Playas, Belén, Belén San Bernardo, Aeroparque juan pablo ii, ",Calle 19 # 43 80,,6.2227731,-75.5925612,Apartamento,84.0,3,2,0,6,Usado,5.0,680000000,400000,2025-05-24,2025-05-24,2025-05-24,Grupo Empresarial Mi
192428668,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-san-bernardo-medellin/192428668,Colombia,Antioquia,Medellín,"Belén, Granada, Belén San Bernardo, ",CR 75 26 AP 201,,6.2283106,-75.5954983,Apartamento,87.0,3,2,0,3,Nuevo,0.0,350000000,0,2025-05-21,2025-05-22,2025-05-21,Arrendamientos El Castillo S.A.S
192767225,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-medellin/192767225,Colombia,Antioquia,Medellín,"Belén Aliadas, Belén, Belén San Bernardo, La gloria, ",CARERRA 79 # 20A 02,,6.2256307,-75.5993485,Casa,248.0,6,4,1,3,Usado,5.0,628000000,0,2025-08-19,2025-08-19,2025-08-19,BEMSA
192679316,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-el-trapiche-medellin/192679316,Colombia,Antioquia,Medellín,"El trapiche, Belen Las Playas, Belén, ",Carrera 66bb 56b 26,,6.2218674,-75.5934383,Apartamento,54.0,3,2,1,3,Nuevo,0.0,255000000,176000,2025-07-24,2025-08-13,2025-07-24,NEX CAPITAL
192699515,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-la-gloria-medellin/192699515,Colombia,Antioquia,Medellín,"Belén Aliadas, Belén, La gloria, Belén San Bernardo, ",CALLE 20A 78- 30,,6.225402,-75.599043,Apartamento,110.0,3,2,0,3,Usado,2.0,430000000,0,2025-07-30,2025-07-30,2025-07-30,PANORAMA SAN JUAN
192228061,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-suramerica-medellin/192228061,Colombia,Antioquia,Medellín,"Suramérica, Urbanizacion rafael uribe uribe, Belén, Belen Las Playas, ",carrera 52 D # 79 aA SUR 188,,6.2207177,-75.5938248,Casa,330.0,5,4,6,4,Nuevo,0.0,900000000,441000,2025-04-03,2025-07-11,2025-04-03,CASAS Y ESPACIOS
192326558,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-san-bernardo-medellin/192326558,Colombia,Antioquia,Medellín,"Belén, Belén San Bernardo, ",san bernardo,,6.2272696,-75.5960745,Casa,144.0,4,2,0,3,Nuevo,0.0,380000000,0,2025-04-29,2025-08-01,2025-04-29,Proser Inmobiliaria
192545840,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-loma-de-los-bernal-medellin/192545840,Colombia,Antioquia,Medellín,"Loma de los bernal, Belen Las Playas, Belén, Aeroparque juan pablo ii, ",CALLE 8 74F- 220,,6.2216707,-75.5929187,Apartamento,51.0,3,2,0,3,Usado,3.0,370000000,134000,2025-06-18,2025-06-18,2025-06-18,ARRENDAMIENTOS UMBRAL
192229364,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-las-playas-medellin/192229364,Colombia,Antioquia,Medellín,"Belen Las Playas, Belén, Belén San Bernardo, Aeroparque juan pablo ii, ",Calle 12 con carrera 71,,6.2245574,-75.5923941,Casa,97.0,3,2,0,4,Usado,4.0,580000000,0,2025-04-03,2025-07-11,2025-04-03,CASAS Y ESPACIOS
192549054,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-san-bernardo-medellin/192549054,Colombia,Antioquia,Medellín,"Urbanizacion san bernardo, Urbanizacion rosales del parque, Belén, Granada, Belén San Bernardo, Aeroparque juan pablo ii, ",CL 26A  70A 7 AP 301,,6.228393,-75.591908,Apartamento,72.0,3,1,0,3,Usado,5.0,300000000,0,2025-06-19,2025-08-16,2025-06-19,Maxibienes S.A.S
192723217,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-rosales-medellin/192723217,Colombia,Antioquia,Medellín,"Belén Rosales, Urbanizacion san bernardo, Belén, Granada, Belén San Bernardo, ",CL 26 B 69 B 25 INT 309,,6.2281836,-75.59334,Apartamento,62.0,2,2,0,4,Nuevo,0.0,380000000,373000,2025-08-06,2025-08-06,2025-08-06,INMOBILIARIA CONSTRUCASAS SAS
192488915,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-medellin/192488915,Colombia,Antioquia,Medellín,"Urbanizacion rafael uribe uribe, Belen Las Playas, Belén, Belén San Bernardo, ",CR 73 19 22,,6.2217962,-75.5955638,Casa,216.0,4,1,0,4,Nuevo,0.0,990000000,0,2025-06-04,2025-07-11,2025-06-04,A&N Activos y Negocios
192704461,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-medellin/192704461,Colombia,Antioquia,Medellín,"Belén, Belén San Bernardo, ",carrera 74 # 22 47,,6.22587668068,-75.595207333376,Apartamento,120.0,3,2,1,4,Usado,3.0,550000000,0,2025-07-31,2025-07-31,2025-07-31,Mattis Inmobiliaria
192546082,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-las-playas-medellin/192546082,Colombia,Antioquia,Medellín,"Belén, Belen Las Playas, Aeroparque juan pablo ii, ",calle 16 # 70-48,,6.221567761561,-75.592826843164,Apartamento,105.0,5,1,0,3,Usado,4.0,400000000,0,2025-06-18,2025-06-18,2025-06-18,Mattis Inmobiliaria
192423143,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-medellin/192423143,Colombia,Antioquia,Medellín,"Belén Aliadas, Belén, Belén San Bernardo, La gloria, ",Cra 81 # 6a 01 Medellín Belen agua fresca,,6.2261158238865,-75.600032684413,Casa,206.0,3,4,3,4,Usado,4.0,1080000000,670000,2025-05-21,2025-07-31,2025-05-21,HOMES PROVENTO
192539209,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-medellin/192539209,Colombia,Antioquia,Medellín,"Rodeo Alto, Diego echavarria, La mota, Belen Las Playas, Belén, Urbanizacion cazadiana, ",CARRERA 75 # 8-31,,6.2182577,-75.5979502,Apartamento,75.0,2,2,1,4,Usado,3.0,420000000,474200,2025-06-17,2025-06-17,2025-06-17,VIVIENDO GRUPO INMOBILIARIO
192760850,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-medellin/192760850,Colombia,Antioquia,Medellín,"Belén, Belén San Bernardo, ",CR 88 118 544 PISO 1,,6.2266158,-75.5940249,Apartamento,60.0,2,2,0,4,Nuevo,0.0,10000000000000,0,2025-08-16,2025-08-16,2025-08-16,Arrendamientos El Castillo S.A.S
