#,id_inmueble,Plataforma,Link,Duplicado,Ciudad,Barrio,Está en el barrio?,Dónde está?,Direccion,Tipo propiedad,Precio venta,área m2,Valor m2,Valor m2 actualizado,Remodelado,Desv reformados,Resultado,Propiedad horizontal,Piso,Ascensor,# Habitaciones,# baños,Red gas,Zona ropas,# Parquead,Fecha actual,Fecha publicación,Agencia,Contacto,COMENTARIOS
168,192509665,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-san-bernardo-medellin/192509665,,Medellín,urbanizacion rafael uribe uribe,,,Calle 20 #72 -46,Casa,620000000.0,140.0,4428571.428571428,,False,,,,,,4,3.0,,,1,,2025-06-10,,Arrendamientos las vegas,
169,192601028,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-medellin/192601028,,Medellín,urbanizacion rafael uribe uribe,,,Calle 17 # 71 - 65,Apartamento,420000000.0,120.0,3500000.0,,False,,,,,,4,2.0,,,0,,2025-07-04,,Petra Inmobiliaria,
170,192758778,fincaraiz,https://www.fincaraiz.com.co/bodega-en-venta-en-belen-medellin/192758778,,Medellín,urbanizacion san bernardo,,,Carrera 73 # 25 251,Bodega,1800000000.0,505.0,3564356.4356435644,,False,,,,,,0,2.0,,,0,,2025-08-15,,Grupo Empresarial Mi,
171,192579805,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-medellin/192579805,,Medellín,urbanizacion rafael uribe uribe,,,CL 17 #71 65,Casa,480000000.0,105.0,4571428.571428572,,False,,,,,,3,2.0,,,0,,2025-06-27,,PANORAMA BELEN,
172,192471675,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-urbanizacion-quintas-del-sol-de-la-mota-medellin/192471675,,Medellín,urbanizacion quintas del sol de la mota,,,"Cra. 75 DA #2b Sur 100, Medellín, belén",Casa,455000000.0,74.0,6148648.6486486485,,False,,,,,,4,3.0,,,1,,2025-05-30,,KSTA INMOBILIARIA,
173,192137957,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-medellin/192137957,,Medellín,belen,,,CALLE 12 # 75-37 unidad Victoria Real Belén las playas,Apartamento,315000000.0,66.0,4772727.2727272725,,False,,,,,,3,2.0,,,0,,2025-03-13,,KSTA INMOBILIARIA,
174,192347228,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-san-bernardo-medellin/192347228,,Medellín,granada,,,Carrera 74 #26 -78,Apartamento,235000000.0,51.0,4607843.137254902,,False,,,,,,3,2.0,,,0,,2025-05-05,,Mattis Inmobiliaria,
175,192397060,fincaraiz,https://www.fincaraiz.com.co/local-en-venta-en-el-poblado-medellin/192397060,,Medellín,el poblado,,,CL 20A  78 54,Local,600000000.0,102.0,5882352.94117647,,False,,,,,,0,1.0,,,0,,2025-05-15,,BROKER,
176,192619386,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-medellin/192619386,,Medellín,belen,,,CALLE 18 #81,Casa,950000000.0,189.0,5026455.026455026,,False,,,,,,3,2.0,,,1,,2025-07-09,,INMOBILIARIA SELECTA,
177,192579785,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-medellin/192579785,,Medellín,diego echavarria,,,CR 72 #10A 26,Apartamento,320000000.0,89.0,3595505.617977528,,False,,,,,,3,2.0,,,0,,2025-06-27,,PANORAMA BELEN,
178,192175269,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-las-playas-medellin/192175269,,Medellín,belen las playas,,,Cll 11 # 70 -36,Casa,430000000.0,95.0,4526315.7894736845,,False,,,,,,3,1.0,,,0,,2025-03-20,,Arrendamientos las vegas,
179,192347817,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-san-bernardo-medellin/192347817,,Medellín,belen,,,Calle 27 #77 -77,Casa,590000000.0,97.0,6082474.226804123,,False,,,,,,3,3.0,,,1,,2025-05-05,,Mattis Inmobiliaria,
180,192136508,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-las-playas-medellin/192136508,,Medellín,belen,,,Calle 16 # 70-72 Apto. 401,Casa,345000000.0,115.0,3000000.0,,False,,,,,,3,2.0,,,0,,2025-03-13,,Viva Inmobiliaria Asociados,
181,192759093,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-medellin/192759093,,Medellín,urbanizacion rafael uribe uribe,,,CALLE 18 76- 06,Casa,730000000.0,144.0,5069444.444444444,,False,,,,,,4,3.0,,,2,,2025-08-15,,BEMSA,
182,192445631,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-el-poblado-medellin/192445631,,Medellín,el poblado,,,Calle 19 # 43 80,Apartamento,680000000.0,84.0,8095238.095238095,,False,,,,,,3,2.0,,,0,,2025-05-24,,Grupo Empresarial Mi,
183,192428668,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-san-bernardo-medellin/192428668,,Medellín,belen,,,CR 75 26 AP 201,Apartamento,350000000.0,87.0,4022988.5057471264,,False,,,,,,3,2.0,,,0,,2025-05-21,,Arrendamientos El Castillo S.A.S,
184,192767225,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-medellin/192767225,,Medellín,belen aliadas,,,CARERRA 79 # 20A 02,Casa,628000000.0,248.0,2532258.064516129,,False,,,,,,6,4.0,,,1,,2025-08-19,,BEMSA,
185,192679316,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-el-trapiche-medellin/192679316,,Medellín,el trapiche,,,Carrera 66bb 56b 26,Apartamento,255000000.0,54.0,4722222.222222222,,False,,,,,,3,2.0,,,1,,2025-07-24,,NEX CAPITAL,
186,192699515,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-la-gloria-medellin/192699515,,Medellín,belen aliadas,,,CALLE 20A 78- 30,Apartamento,430000000.0,110.0,3909090.909090909,,False,,,,,,3,2.0,,,0,,2025-07-30,,PANORAMA SAN JUAN,
187,192228061,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-suramerica-medellin/192228061,,Medellín,suramerica,,,carrera 52 D # 79 aA SUR 188,Casa,900000000.0,330.0,2727272.727272727,,False,,,,,,5,4.0,,,6,,2025-04-03,,CASAS Y ESPACIOS,
188,192326558,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-san-bernardo-medellin/192326558,,Medellín,belen,,,san bernardo,Casa,380000000.0,144.0,2638888.888888889,,False,,,,,,4,2.0,,,0,,2025-04-29,,Proser Inmobiliaria,
189,192545840,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-loma-de-los-bernal-medellin/192545840,,Medellín,loma de los bernal,,,CALLE 8 74F- 220,Apartamento,370000000.0,51.0,7254901.960784313,,False,,,,,,3,2.0,,,0,,2025-06-18,,ARRENDAMIENTOS UMBRAL,
190,192229364,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-las-playas-medellin/192229364,,Medellín,belen las playas,,,Calle 12 con carrera 71,Casa,580000000.0,97.0,5979381.443298969,,False,,,,,,3,2.0,,,0,,2025-04-03,,CASAS Y ESPACIOS,
191,192549054,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-san-bernardo-medellin/192549054,,Medellín,urbanizacion san bernardo,,,CL 26A  70A 7 AP 301,Apartamento,300000000.0,72.0,4166666.6666666665,,False,,,,,,3,1.0,,,0,,2025-06-19,,Maxibienes S.A.S,
192,192723217,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-rosales-medellin/192723217,,Medellín,belen rosales,,,CL 26 B 69 B 25 INT 309,Apartamento,380000000.0,62.0,6129032.258064516,,False,,,,,,2,2.0,,,0,,2025-08-06,,INMOBILIARIA CONSTRUCASAS SAS,
193,192488915,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-medellin/192488915,,Medellín,urbanizacion rafael uribe uribe,,,CR 73 19 22,Casa,990000000.0,216.0,4583333.333333333,,False,,,,,,4,1.0,,,0,,2025-06-04,,A&N Activos y Negocios,
194,192704461,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-medellin/192704461,,Medellín,belen,,,carrera 74 # 22 47,Apartamento,550000000.0,120.0,4583333.333333333,,False,,,,,,3,2.0,,,1,,2025-07-31,,Mattis Inmobiliaria,
195,192546082,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-las-playas-medellin/192546082,,Medellín,belen,,,calle 16 # 70-48,Apartamento,400000000.0,105.0,3809523.8095238097,,False,,,,,,5,1.0,,,0,,2025-06-18,,Mattis Inmobiliaria,
196,192423143,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-medellin/192423143,,Medellín,belen aliadas,,,Cra 81 # 6a 01 Medellín Belen agua fresca,Casa,1080000000.0,206.0,5242718.446601942,,False,,,,,,3,4.0,,,3,,2025-05-21,,HOMES PROVENTO,
197,192539209,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-medellin/192539209,,Medellín,rodeo alto,,,CARRERA 75 # 8-31,Apartamento,420000000.0,75.0,5600000.0,,False,,,,,,2,2.0,,,1,,2025-06-17,,VIVIENDO GRUPO INMOBILIARIO,
198,192760850,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-medellin/192760850,,Medellín,belen,,,CR 88 118 544 PISO 1,Apartamento,10000000000000.0,60.0,166666666666.66666,,False,,,,,,2,2.0,,,0,,2025-08-16,,Arrendamientos El Castillo S.A.S,
199,3267-M5951680,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-apartamento-medellin-belen-san-bernardo-4-habitaciones-3-banos/3267-M5951680,,Medellín,BELEN SAN BERNARDO,,,,Apartamento,500000000.0,120.0,4166666.6666666665,,True,,,,,,4,3.0,,,0,,2025-08-20T03:10:09.000Z,,,
200,3267-M5452674,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-casa-medellin-san-bernardo-3-habitaciones-3-banos-1-garajes/3267-M5452674,,Medellín,SAN BERNARDO,,,,Casa,590000000.0,97.7,6038894.575230297,,False,,,,,,3,3.0,,,1,,2025-04-04T16:38:24.000Z,,,
201,17080-M5742393,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-apartamento-medellin-belen-2-habitaciones-1-banos/17080-M5742393,,Medellín,BELEN,,,,Apartamento,250000000.0,46.0,5434782.608695652,,False,,,,,,2,1.0,,,0,,2025-07-30T09:48:26.000Z,,,
202,16187-M4517594,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-apartamento-medellin-diego-echavarria-3-habitaciones-2-banos-1-garajes/16187-M4517594,,Medellín,DIEGO ECHAVARRIA,,,,Apartamento,430000000.0,89.0,4831460.674157304,,False,,,,,,3,2.0,,,1,,2025-08-04T09:24:43.000Z,,,
203,18237-M5427398,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-apartamento-medellin-san-bernardo-4-habitaciones-3-banos-2-garajes/18237-M5427398,,Medellín,SAN BERNARDO,,,,Apartamento,1000000000.0,220.0,4545454.545454546,,False,,,,,,4,3.0,,,2,,2025-08-10T03:10:23.000Z,,,
204,18237-M5483011,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-apartamento-medellin-granada-3-habitaciones-1-banos-1-garajes/18237-M5483011,,Medellín,GRANADA,,,,Apartamento,370000000.0,93.0,3978494.623655914,,False,,,,,,3,1.0,,,1,,2025-08-06T03:10:31.000Z,,,
205,18237-M5701214,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-apartamento-medellin-san-bernardo-5-habitaciones-2-banos/18237-M5701214,,Medellín,SAN BERNARDO,,,,Apartamento,560000000.0,147.0,3809523.8095238097,,False,,,,,,5,2.0,,,0,,2025-08-09T03:10:20.000Z,,,
206,12792-M5652058,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-casa-medellin-belen-3-habitaciones-2-banos/12792-M5652058,,Medellín,BELEN,,,,Casa,340000000.0,93.0,3655913.9784946237,,False,,,,,,3,2.0,,,0,,2025-08-12T14:49:24.000Z,,,
207,18237-M5948554,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-apartamento-medellin-belen-san-bernardo-2-habitaciones-1-banos/18237-M5948554,,Medellín,BELEN SAN BERNARDO,,,,Apartamento,290000000.0,50.0,5800000.0,,False,,,,,,2,1.0,,,0,,2025-08-19T03:10:09.000Z,,,
208,18237-M5952490,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-casa-medellin-belen-la-gloria-3-habitaciones-2-banos/18237-M5952490,,Medellín,BELEN LA GLORIA,,,,Casa,590000000.0,128.8,4580745.341614907,,True,,,,,,3,2.0,,,0,,2025-08-20T03:10:10.000Z,,,
209,18237-M5959909,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-apartamento-medellin-san-bernardo-3-habitaciones-2-banos/18237-M5959909,,Medellín,SAN BERNARDO,,,,Apartamento,380000000.0,72.0,5277777.777777778,,False,,,,,,3,2.0,,,0,,2025-07-25T21:26:47.000Z,,,
210,18237-M5797701,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-apartamento-medellin-las-playas-3-habitaciones-2-banos/18237-M5797701,,Medellín,LAS PLAYAS,,,,Apartamento,400000000.0,80.0,5000000.0,,False,,,,,,3,2.0,,,0,,2025-08-04T03:10:15.000Z,,,
211,18237-M5983338,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-apartamento-medellin-belen-san-bernardo-4-habitaciones-3-banos-1-garajes/18237-M5983338,,Medellín,BELEN SAN BERNARDO,,,,Apartamento,600000000.0,150.0,4000000.0,,False,,,,,,4,3.0,,,1,,2025-08-08T15:02:33.000Z,,,
212,12792-M5022223,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-casa-medellin-diego-echavarria-5-habitaciones-3-banos-1-garajes/12792-M5022223,,Medellín,DIEGO ECHAVARRIA,,,,Casa,900000000.0,260.0,3461538.4615384615,,False,,,,,,5,3.0,,,1,,2025-08-01T03:10:13.000Z,,,
213,12792-M5611059,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-casa-medellin-san-bernardo-5-habitaciones-2-banos/12792-M5611059,,Medellín,SAN BERNARDO,,,,Casa,550000000.0,116.0,4741379.310344827,,False,,,,,,5,2.0,,,0,,2025-08-13T03:10:09.000Z,,,
214,2895-M4811489,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-apartamento-medellin-san-bernardo-3-habitaciones-5-banos/2895-M4811489,,Medellín,SAN BERNARDO,,,,Apartamento,550000000.0,100.0,5500000.0,,False,,,,,,3,5.0,,,0,,2025-08-04T03:10:10.000Z,,,
215,2895-M4790201,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-apartamento-medellin-granada-3-habitaciones-4-banos-2-garajes/2895-M4790201,,Medellín,GRANADA,,,,Apartamento,395000000.0,140.0,2821428.5714285714,,False,,,,,,3,4.0,,,2,,2025-08-14T03:10:07.000Z,,,
216,2895-M4861465,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-apartamento-medellin-las-playas-3-habitaciones-1-banos/2895-M4861465,,Medellín,LAS PLAYAS,,,,Apartamento,450000000.0,65.0,6923076.923076923,,False,,,,,,3,1.0,,,0,,2025-08-14T03:10:08.000Z,,,
217,2895-M4914613,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-casa-medellin-las-playas-3-habitaciones-2-banos/2895-M4914613,,Medellín,LAS PLAYAS,,,,Casa,380000000.0,84.0,4523809.523809524,,False,,,,,,3,2.0,,,0,,2024-11-26T00:22:53.000Z,,,
218,2895-M4961814,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-apartamento-medellin-san-bernardo-3-habitaciones-5-banos/2895-M4961814,,Medellín,SAN BERNARDO,,,,Apartamento,350000000.0,98.0,3571428.5714285714,,False,,,,,,3,5.0,,,0,,2025-08-14T03:10:09.000Z,,,
219,2895-M3595444,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-casa-medellin-san-bernardo-5-habitaciones-4-banos/2895-M3595444,,Medellín,SAN BERNARDO,,,,Casa,320000000.0,157.0,2038216.560509554,,False,,,,,,5,4.0,,,0,,2024-11-26T00:22:53.000Z,,,
220,2895-M4715429,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-apartamento-medellin-san-bernardo-3-habitaciones-2-banos/2895-M4715429,,Medellín,SAN BERNARDO,,,,Apartamento,322000000.0,120.0,2683333.3333333335,,False,,,,,,3,2.0,,,0,,2024-11-26T00:22:53.000Z,,,
221,14973-M5952949,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-apartamento-medellin-belen-la-mota-3-habitaciones-3-banos-1-garajes/14973-M5952949,,Medellín,BELEN LA MOTA,,,,Apartamento,540000000.0,93.0,5806451.612903226,,False,,,,,,3,3.0,,,1,,2025-07-23T09:23:20.000Z,,,
222,2895-M4599646,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-apartamento-medellin-las-playas-4-habitaciones-3-banos/2895-M4599646,,Medellín,LAS PLAYAS,,,,Apartamento,435000000.0,180.0,2416666.6666666665,,False,,,,,,4,3.0,,,0,,2024-11-26T00:22:53.000Z,,,
223,18237-M5796359,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-casa-medellin-san-bernardo-3-habitaciones-2-banos/18237-M5796359,,Medellín,SAN BERNARDO,,,,Casa,580000000.0,118.0,4915254.237288136,,False,,,,,,3,2.0,,,0,,2025-08-03T03:10:32.000Z,,,
224,18237-M5947172,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-apartamento-medellin-belen-san-bernardo-2-habitaciones-1-banos/18237-M5947172,,Medellín,BELEN SAN BERNARDO,,,,Apartamento,290000000.0,50.0,5800000.0,,False,,,,,,2,1.0,,,0,,2025-08-16T03:10:10.000Z,,,
225,16974-M5727368,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-casa-medellin-las-playas-3-habitaciones-2-banos/16974-M5727368,,Medellín,LAS PLAYAS,,,,Casa,345000000.0,115.0,3000000.0,,False,,,,,,3,2.0,,,0,,2025-07-26T03:10:42.000Z,,,
226,18237-M5622885,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-apartamento-medellin-urbanizacion-cazadiana-3-habitaciones-2-banos-1-garajes/18237-M5622885,,Medellín,URBANIZACION CAZADIANA,,,,Apartamento,400000000.0,77.0,5194805.194805195,,False,,,,,,3,2.0,,,1,,2025-07-28T03:10:33.000Z,,,
227,18237-M5956043,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-apartamento-medellin-belen-san-bernardo-en-la-comuna-16-medellin-4-habitaciones-2-banos/18237-M5956043,,Medellín,BELEN SAN BERNARDO EN LA COMUNA 16 MEDELLIN,,,,Apartamento,370000000.0,80.0,4625000.0,,False,,,,,,4,2.0,,,0,,2025-07-24T12:17:50.000Z,,,
228,18237-M5769434,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-casa-medellin-san-bernardo-4-habitaciones-2-banos/18237-M5769434,,Medellín,SAN BERNARDO,,,,Casa,610000000.0,160.0,3812500.0,,False,,,,,,4,2.0,,,0,,2025-08-17T03:10:09.000Z,,,
229,18237-M5797661,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-casa-medellin-san-bernardo-3-habitaciones-2-banos/18237-M5797661,,Medellín,SAN BERNARDO,,,,Casa,600000000.0,150.0,4000000.0,,False,,,,,,3,2.0,,,0,,2025-08-04T03:10:15.000Z,,,
230,18237-M5981348,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-apartamento-medellin-belen-san-bernardo-3-habitaciones-2-banos/18237-M5981348,,Medellín,BELEN SAN BERNARDO,,,,Apartamento,400000000.0,80.0,5000000.0,,False,,,,,,3,2.0,,,0,,2025-08-06T19:48:08.000Z,,,
231,18237-M5948534,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-apartamento-medellin-belen-las-playas-3-habitaciones-2-banos/18237-M5948534,,Medellín,BELEN LAS PLAYAS,,,,Apartamento,385000000.0,98.0,3928571.4285714286,,False,,,,,,3,2.0,,,0,,2025-08-18T03:10:10.000Z,,,
232,18237-M5623089,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-apartamento-medellin-san-bernardo-3-habitaciones-1-banos/18237-M5623089,,Medellín,SAN BERNARDO,,,,Apartamento,235000000.0,53.0,4433962.264150944,,False,,,,,,3,1.0,,,0,,2025-07-28T03:10:33.000Z,,,
233,15317-M6002405,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-casa-medellin-las-playas-5-habitaciones-2-banos/15317-M6002405,,Medellín,LAS PLAYAS,,,,Casa,520000000.0,160.0,3250000.0,,False,,,,,,5,2.0,,,0,,2025-08-20T08:59:46.000Z,,,
234,17080-M5662063,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-casa-medellin-belen-3-habitaciones-2-banos-1-garajes/17080-M5662063,,Medellín,BELEN,,,,Casa,560000000.0,108.0,5185185.185185186,,False,,,,,,3,2.0,,,1,,2025-08-09T03:10:20.000Z,,,
235,12792-M5777614,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-casa-medellin-san-bernardo-4-habitaciones-2-banos/12792-M5777614,,Medellín,SAN BERNARDO,,,,Casa,610000000.0,160.0,3812500.0,,False,,,,,,4,2.0,,,0,,2025-07-24T03:10:38.000Z,,,
236,16187-M5663288,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-casa-medellin-belen-la-palma-3-habitaciones-3-banos-1-garajes/16187-M5663288,,Medellín,BELEN LA PALMA,,,,Casa,595000000.0,110.0,5409090.909090909,,False,,,,,,3,3.0,,,1,,2025-08-19T03:10:09.000Z,,,
237,20717-M5976345,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-apartamento-medellin-belen-las-playas-3-habitaciones-2-banos/20717-M5976345,,Medellín,BELEN LAS PLAYAS,,,,Apartamento,320000000.0,80.0,4000000.0,,False,,,,,,3,2.0,,,0,,2025-08-04T17:04:31.000Z,,,
238,20490-M5986310,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-apartaestudio-medellin-belen-san-bernardo-3-habitaciones-2-banos-1-garajes/20490-M5986310,,Medellín,BELEN SAN BERNARDO,,,,Apartaestudio,440000000.0,59.0,7457627.118644068,,False,,,,,,3,2.0,,,1,,2025-08-11T12:38:06.000Z,,,
239,11813-M5061315,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-apartamento-medellin-las-playas-3-habitaciones-2-banos/11813-M5061315,,Medellín,LAS PLAYAS,,,,Apartamento,420000000.0,64.0,6562500.0,,False,,,,,,3,2.0,,,0,,2025-08-12T03:10:09.000Z,,,
240,737-M5824056,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-casa-medellin-san-bernardo-4-habitaciones-4-banos/737-M5824056,,Medellín,SAN BERNARDO,,,,Casa,650000000.0,179.0,3631284.9162011174,,False,,,,,,4,4.0,,,0,,2025-07-24T15:19:32.000Z,,,
241,737-M4933129,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-casa-medellin-san-bernardo-3-habitaciones-3-banos-2-garajes/737-M4933129,,Medellín,SAN BERNARDO,,,,Casa,780000000.0,225.0,3466666.6666666665,,False,,,,,,3,3.0,,,2,,2025-07-24T15:06:29.000Z,,,
242,737-M4806020,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-casa-medellin-las-playas-4-habitaciones-2-banos/737-M4806020,,Medellín,LAS PLAYAS,,,,Casa,450000000.0,92.0,4891304.347826087,,False,,,,,,4,2.0,,,0,,2025-08-04T03:10:12.000Z,,,
243,16760-M5303820,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-apartamento-medellin-loma-de-los-bernal-2-habitaciones-2-banos-1-garajes/16760-M5303820,,Medellín,LOMA DE LOS BERNAL,,,,Apartamento,402000000.0,70.0,5742857.142857143,,False,,,,,,2,2.0,,,1,,2025-07-25T16:48:31.000Z,,,
244,2511-M5846161,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-apartamento-medellin-san-bernardo-3-habitaciones-3-banos/2511-M5846161,,Medellín,SAN BERNARDO,,,,Apartamento,520000000.0,100.0,5200000.0,,True,,,,,,3,3.0,,,0,,2025-08-02T03:10:23.000Z,,,
245,2511-M5847023,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-local-comercial-medellin-san-bernardo-1-banos/2511-M5847023,,Medellín,SAN BERNARDO,,,,Local Comercial,160000000.0,18.0,8888888.888888888,,False,,,,,,,1.0,,,0,,2025-08-08T08:44:05.000Z,,,
246,18177-M5566973,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-apartamento-medellin-las-playas-2-habitaciones-1-banos/18177-M5566973,,Medellín,LAS PLAYAS,,,,Apartamento,260000000.0,60.0,4333333.333333333,,False,,,,,,2,1.0,,,0,,2025-07-28T03:10:32.000Z,,,
247,18177-M5645293,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-apartamento-medellin-san-bernardo-2-habitaciones-1-banos/18177-M5645293,,Medellín,SAN BERNARDO,,,,Apartamento,280000000.0,65.0,4307692.307692308,,False,,,,,,2,1.0,,,0,,2025-07-28T03:10:32.000Z,,,
248,509-M4989153,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-apartamento-medellin-san-bernardo-2-habitaciones-2-banos-1-garajes/509-M4989153,,Medellín,SAN BERNARDO,,,,Apartamento,420000000.0,93.0,4516129.0322580645,,False,,,,,,2,2.0,,,1,,2025-08-05T03:10:22.000Z,,,
249,509-M5575485,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-apartamento-medellin-san-bernardo-3-habitaciones-2-banos/509-M5575485,,Medellín,SAN BERNARDO,,,,Apartamento,365000000.0,70.0,5214285.714285715,,False,,,,,,3,2.0,,,0,,2025-07-31T03:10:12.000Z,,,
250,18794-M5688195,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-casa-medellin-san-bernardo-5-habitaciones-5-banos-1-garajes/18794-M5688195,,Medellín,SAN BERNARDO,,,,Casa,730000000.0,205.0,3560975.6097560977,,False,,,,,,5,5.0,,,1,,2025-08-16T03:10:10.000Z,,,
251,17134-M5548110,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-casa-medellin-san-bernardo-4-habitaciones-1-banos-1-garajes/17134-M5548110,,Medellín,SAN BERNARDO,,,,Casa,400000000.0,90.0,4444444.444444444,,False,,,,,,4,1.0,,,1,,2025-08-10T03:10:23.000Z,,,
252,10159-M5842504,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-apartamento-medellin-laureles-3-habitaciones-4-banos-2-garajes/10159-M5842504,,Medellín,LAURELES,,,,Apartamento,1180000000.0,100.0,11800000.0,,True,,,,,,3,4.0,,,2,,2025-08-11T14:36:08.000Z,,,
253,17134-M5947967,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-casa-medellin-granada-4-habitaciones-2-banos-1-garajes/17134-M5947967,,Medellín,GRANADA,,,,Casa,560000000.0,100.0,5600000.0,,False,,,,,,4,2.0,,,1,,2025-08-18T03:10:10.000Z,,,
254,4673-M4927099,metrocuadrado,https://www.metrocuadrado.com.co/inmueble/venta-apartamento-medellin-las-margaritas-1-habitaciones-1-banos-1-garajes/4673-M4927099,,Medellín,LAS MARGARITAS,,,,Apartamento,355000000.0,38.5,9220779.220779222,,False,,,,,,1,1.0,,,1,,2025-07-21T15:36:53.000Z,,,
